content,score,label,clean_content,label_encoded
Aplikasi lemot. Buat login aja susah & loading seabad dan gagal terus. Jaringan stabil & kenceng tapi login aja susah,1,negatif,aplikasi lemot buat login aja susah  loading seabad dan gagal terus jaringan stabil  kenceng tapi login aja susah,0
Saya tidak bisa mengaktifkan shopeepay nya di prangkat ini karna data saya pernah di aktifkan di prangkat saya yg satunya waktu dftar masuk shopee thn 2019 bkn dg akun google yg aktif skarang.blanja di shopee udah ribuan produk saya beli untuk kbutuhan jualan saya di offline.sudah kirim email bantuan customerservice shopee dari kedua hp saya tidak ada balasan.,3,negatif,saya tidak bisa mengaktifkan shopeepay nya di prangkat ini karna data saya pernah di aktifkan di prangkat saya yg satunya waktu dftar masuk shopee thn  bkn dg akun google yg aktif skarangblanja di shopee udah ribuan produk saya beli untuk kbutuhan jualan saya di offlinesudah kirim email bantuan customerservice shopee dari kedua hp saya tidak ada balasan,0
kenapa bisa melakukan pembayaran tanpa konfirmasi? sidik jari maupun PIN. hari ini terdapat bukti pembayaran berhasil ke shopeefood padahal saya tidak melakukan transaksi apapun.,1,negatif,kenapa bisa melakukan pembayaran tanpa konfirmasi sidik jari maupun pin hari ini terdapat bukti pembayaran berhasil ke shopeefood padahal saya tidak melakukan transaksi apapun,0
"Katanya setelah instal aplikasi shopeepay dapet saldo gratis sebesar 99000, setelah 10 hari aplikasi diinstal, mana gak ada sama sekali, jadi merasa ditipu nih, saya sudah bertanya pada admin ternyata isi iklan dan ketentuan aslinya gak sama, ternyata di acak secara random yg dapet, ini menjebak pengguna namanya, saya uninstal",1,negatif,katanya setelah instal aplikasi shopeepay dapet saldo gratis sebesar  setelah  hari aplikasi diinstal mana gak ada sama sekali jadi merasa ditipu nih saya sudah bertanya pada admin ternyata isi iklan dan ketentuan aslinya gak sama ternyata di acak secara random yg dapet ini menjebak pengguna namanya saya uninstal,0
"Pakai Shopee pay, terpercaya, buat orderan kita cepat dikemas dan dikirim, jika barang orderan tdk sesuai, bisa dibatalkan dan uang kembali, TOP deh pokoknya, cuma kadang2 kalau sdh belanja banyak saldo habis, trus mau balik cod jd susah",5,positif,pakai shopee pay terpercaya buat orderan kita cepat dikemas dan dikirim jika barang orderan tdk sesuai bisa dibatalkan dan uang kembali top deh pokoknya cuma kadang kalau sdh belanja banyak saldo habis trus mau balik cod jd susah,1
Jelek bgt asli sistem nya. Udah super lola dan top up aja ga masuk. Tlong ini di update. Lama bgt harus nunggu 1x24 jam. Rugi dana orang di top up malah ilang,1,negatif,jelek bgt asli sistem nya udah super lola dan top up aja ga masuk tlong ini di update lama bgt harus nunggu x jam rugi dana orang di top up malah ilang,0
"Maaf, baru pasang aplikasi tetapi tidak bisa daftar. Hanya berhenti pada masukkan kode OTP dan tidak bisa lanjut ke berikutnya. Mohon pencerahannya.",1,negatif,maaf baru pasang aplikasi tetapi tidak bisa daftar hanya berhenti pada masukkan kode otp dan tidak bisa lanjut ke berikutnya mohon pencerahannya,0
Shopeepayleter nya di nonaktif terus padahal sudah komplen ke kastamer tapi kinerja nya gk ada sama sekali tolong di usahakan lagi,1,negatif,shopeepayleter nya di nonaktif terus padahal sudah komplen ke kastamer tapi kinerja nya gk ada sama sekali tolong di usahakan lagi,0
Kenapa pencairan shope lama banget harus nunggu 3. Hari ?? Padahal sebelumnya cepat dan angsuran tidak pernah telat bahkan sebelum jatuh tempo saya sudah pelunasan 😌,4,positif,kenapa pencairan shope lama banget harus nunggu  hari  padahal sebelumnya cepat dan angsuran tidak pernah telat bahkan sebelum jatuh tempo saya sudah pelunasan ,1
Bagikan bukti pembayaran atau bukti trafer belum.bisa dibagikan.. Tingkat kan lagi aplikasi nya,3,negatif,bagikan bukti pembayaran atau bukti trafer belumbisa dibagikan tingkat kan lagi aplikasi nya,0
kapan saya bisa jadi agen ya...tmen2 bnyak yg ngeluh paket nya dikembalikan sama kantor cabang kec. sebelah ..bnyak yg gak bsa COD lgi 😂,5,positif,kapan saya bisa jadi agen yatmen bnyak yg ngeluh paket nya dikembalikan sama kantor cabang kec sebelah bnyak yg gak bsa cod lgi ,1
Aplikasi jelek jangan di download saya narik uang ke rekening udh 24 jam belum ada yang masuk ke rekening makin ke sini makin jelek jadi muak ama aplikasi nya!!!!,1,negatif,aplikasi jelek jangan di download saya narik uang ke rekening udh  jam belum ada yang masuk ke rekening makin ke sini makin jelek jadi muak ama aplikasi nya,0
Kenapa bayar pakai TP card nga bisa...ya beli di merchant ungu lah atau si hijau ...gitu aja kok repot.. sama-sama gratis ongkir aja,1,negatif,kenapa bayar pakai tp card nga bisaya beli di merchant ungu lah atau si hijau gitu aja kok repot samasama gratis ongkir aja,0
"Intinya simpel, mudah di mengerti, dan mudah di pakai, pokoknya no komen dehh",5,positif,intinya simpel mudah di mengerti dan mudah di pakai pokoknya no komen dehh,1
"Sangat tidak membantu,, pengajuan saya di speyleter beberapa kali di tolak terus, padahal pengisian data sudah lengkap dan benar",1,negatif,sangat tidak membantu pengajuan saya di speyleter beberapa kali di tolak terus padahal pengisian data sudah lengkap dan benar,0
mantap shopeku sekarang sy bisa jualan namun semenjak hp hilang begitu login di hp baru sekarang ga ada yg belanja tolong di bantu min shope,5,positif,mantap shopeku sekarang sy bisa jualan namun semenjak hp hilang begitu login di hp baru sekarang ga ada yg belanja tolong di bantu min shope,1
"Saya kasih bintang 1 saya sudah masuk dgn aplikasi shoppe,dari tadi saya tunggu tunggu katanya kirim otp tapi tidak ada masuk masuk.",1,negatif,saya kasih bintang  saya sudah masuk dgn aplikasi shoppedari tadi saya tunggu tunggu katanya kirim otp tapi tidak ada masuk masuk,0
"Layanam buruk 4 kali bayar di aplikasi kereta acces KAI SALDO berkurang tapi tiket yang berhasil cumen 1, tidak recommende bayar tiket kereta menggunakan SHOPEE PAY",1,negatif,layanam buruk  kali bayar di aplikasi kereta acces kai saldo berkurang tapi tiket yang berhasil cumen  tidak recommende bayar tiket kereta menggunakan shopee pay,0
"Katanya isi saldo shoppe pay gratis minimal 50rb.. ko punya saya jadi kena potongan terus, padahal sebelumnya tidak ada potongan",1,negatif,katanya isi saldo shoppe pay gratis minimal rb ko punya saya jadi kena potongan terus padahal sebelumnya tidak ada potongan,0
"kl bisa pas pengambilan KTP bisa dari galeri juga, soalnya banyak KTP yg sudah buram tp poto nya jelas ada di dalam galeri HP yg lebih terang",3,negatif,kl bisa pas pengambilan ktp bisa dari galeri juga soalnya banyak ktp yg sudah buram tp poto nya jelas ada di dalam galeri hp yg lebih terang,0
Penggunaan shopeelay saya bermasalah selalu gangguan jaringan adalh jaringan saya bgus aja.,2,negatif,penggunaan shopeelay saya bermasalah selalu gangguan jaringan adalh jaringan saya bgus aja,0
"Tingkatkan terus promo ongkir, buat yang di pedesaan sangat terbantu apalagi pas nemu ongkir 0 rupiah... terima kasih",5,positif,tingkatkan terus promo ongkir buat yang di pedesaan sangat terbantu apalagi pas nemu ongkir  rupiah terima kasih,1
"Shopee Pay Biaya dan potongan nya samar2 tapi lumayan, mau top up ada biaya Rp 500,- nyampe Shopee pay nya saldo di potong Rp 1.000,- Total jadi Rp 1.500,-",1,negatif,shopee pay biaya dan potongan nya samar tapi lumayan mau top up ada biaya rp  nyampe shopee pay nya saldo di potong rp  total jadi rp ,0
Sangat membantu jika posisi kita pas lagi bokek bisa kita manfaati sangat fleksibel,5,positif,sangat membantu jika posisi kita pas lagi bokek bisa kita manfaati sangat fleksibel,1
"Shopee. sangat membantu mempermudah transaksi pembayaran, penjualan, pembelian, pokoknya top deh",5,positif,shopee sangat membantu mempermudah transaksi pembayaran penjualan pembelian pokoknya top deh,1
"Tidak ada menu pengaman, jadi aplikasi bisa dibuka siapa saja, kalo di shopee bisa ada pengaman. Mohon di tindak lanjuti",3,negatif,tidak ada menu pengaman jadi aplikasi bisa dibuka siapa saja kalo di shopee bisa ada pengaman mohon di tindak lanjuti,0
"Dikarenakan pinjaman saya ditolak ,saya mohon hapus semua data saya,bila ada dikemudian hari yg menggunakan data saya,saya tidak bertanggung jawab. Saya tidak ada pinjaman di shopeepay. Mulai tgl 5 Desember 2024 saya unistal aplikasi shopeepay. Terimakasih.",4,positif,dikarenakan pinjaman saya ditolak saya mohon hapus semua data sayabila ada dikemudian hari yg menggunakan data sayasaya tidak bertanggung jawab saya tidak ada pinjaman di shopeepay mulai tgl  desember  saya unistal aplikasi shopeepay terimakasih,1
aplikasi ini top the best lah recommended bngt....TPI sygnya limit spinjam sama spaylater nya udah 2 tahun g pernah nambah,5,positif,aplikasi ini top the best lah recommended bngttpi sygnya limit spinjam sama spaylater nya udah  tahun g pernah nambah,1
"aku kecewa bangget sama shopeepay ni anggjukan limit aja gk bisa"" berkali"" tpi di twarin trus di seriusin malah di tolak aneh heran aku sama shopee ne",2,negatif,aku kecewa bangget sama shopeepay ni anggjukan limit aja gk bisa berkali tpi di twarin trus di seriusin malah di tolak aneh heran aku sama shopee ne,0
"Belanja di shopee murah murah disconnya banyak,sekarang aku beralih ke shopee belanja keperluan rumah tangga fecion sampai keperluan pribadi saya,rekomen banget untuk shopee.",5,positif,belanja di shopee murah murah disconnya banyaksekarang aku beralih ke shopee belanja keperluan rumah tangga fecion sampai keperluan pribadi sayarekomen banget untuk shopee,1
pembayaran dengan shopeepay bisa dengan lebih mudah dan simpel terima kasih shopee,5,positif,pembayaran dengan shopeepay bisa dengan lebih mudah dan simpel terima kasih shopee,1
Kasih bintang satu dulu. Karena saya mau blanja dengan kredit di shopee tidak bisa. Padahal sudah foto diri dan foto KTP.,1,negatif,kasih bintang satu dulu karena saya mau blanja dengan kredit di shopee tidak bisa padahal sudah foto diri dan foto ktp,0
"Susah buat tf.... Udh 2 x gua TF pke ni aplikasi,,,yg kemarin gagal....sekarang msih dlm proses...udh lebih dri 12 jam ... Lelet kali ...",1,negatif,susah buat tf udh  x gua tf pke ni aplikasiyg kemarin gagalsekarang msih dlm prosesudh lebih dri  jam  lelet kali ,0
Saya mau tanya ni saya bayar tahihan saya melalui tf.cuma kok blm muncul² jg notifikasi nya Klu saya klik lagi saya jd bayar 2x dong.mohon informasi ya,5,positif,saya mau tanya ni saya bayar tahihan saya melalui tfcuma kok blm muncul jg notifikasi nya klu saya klik lagi saya jd bayar x dongmohon informasi ya,1
"Mau ngirim duit sendiri aja SUSAH!!!! hello gue gx mau pinjem k shopie pay anda!!! Gue mau kirim duit q yg ada d shopee pay, percuma juga isi saldo kalo mau ngirim aja ribet, verifikasi idah semua ujung ny apa shopee payanda terhubung dg shopee pay lain, emang nomer q ada berapa banyak, woy ini nomer baru,",1,negatif,mau ngirim duit sendiri aja susah hello gue gx mau pinjem k shopie pay anda gue mau kirim duit q yg ada d shopee pay percuma juga isi saldo kalo mau ngirim aja ribet verifikasi idah semua ujung ny apa shopee payanda terhubung dg shopee pay lain emang nomer q ada berapa banyak woy ini nomer baru,0
Aku pengguna baru di ShopeePay.. Karenanya belum ada pengalaman nya.. tapi aku mau kata ShopeePay ok..👍👍,3,negatif,aku pengguna baru di shopeepay karenanya belum ada pengalaman nya tapi aku mau kata shopeepay ok,0
"Banyakain promonya dan cashbacknya dong min, biar pengguna makin banyak pake shopee pay ini, terima kasih.",5,positif,banyakain promonya dan cashbacknya dong min biar pengguna makin banyak pake shopee pay ini terima kasih,1
"praktis mudah gak ribet proses cepat hitungan detik, sangat membantu saat mendesak",5,positif,praktis mudah gak ribet proses cepat hitungan detik sangat membantu saat mendesak,1
"Ini aplikasi nya sangat membantu sekali... Aplikasi ini sangat berguna. Trus pertahankan, semoga amanah dan berjaya lagi untuk shopee pay 👍🏻👍👍🏻👍🏻",5,positif,ini aplikasi nya sangat membantu sekali aplikasi ini sangat berguna trus pertahankan semoga amanah dan berjaya lagi untuk shopee pay ,1
Shopee memang bagus buat belanja online pengirimannya aman dan cepat terima kasih shopee😍😍😍,5,positif,shopee memang bagus buat belanja online pengirimannya aman dan cepat terima kasih shopee,1
"Selalu gagal verifikasi wajah ketika login, padahal ada dalam jaringan yang sama juga",1,negatif,selalu gagal verifikasi wajah ketika login padahal ada dalam jaringan yang sama juga,0
"Pernah belanja di sini kualitas nya bagus dan tahan lama, pernah belanja jas hujan dan lainnya",5,positif,pernah belanja di sini kualitas nya bagus dan tahan lama pernah belanja jas hujan dan lainnya,1
Sangat bagus dan keren dan sangat membantu kebutuhan semua orang shopee keren..,5,positif,sangat bagus dan keren dan sangat membantu kebutuhan semua orang shopee keren,1
"Katanya gratis transfer ke e wallet lain,ternyata tetep terpotong 1000 rupiah pas diterima,bukan soal nominal tapi transparansi dan pembohongan publik",1,negatif,katanya gratis transfer ke e wallet lainternyata tetep terpotong  rupiah pas diterimabukan soal nominal tapi transparansi dan pembohongan publik,0
"Gimana sih ini masa verifikasi akun aja mesti nunggu berjam jam. Tolonglah kalo bisa jangan sampe berjam jam gitu, orang mau transaksi apa harus nunggu verifikasi dari kalian yang lama itu???????? Menyebalkan.",1,negatif,gimana sih ini masa verifikasi akun aja mesti nunggu berjam jam tolonglah kalo bisa jangan sampe berjam jam gitu orang mau transaksi apa harus nunggu verifikasi dari kalian yang lama itu menyebalkan,0
good...dan penggunaannya mudah...diharapkan sinyal nya dapat lebih baik dan kuat,5,positif,gooddan penggunaannya mudahdiharapkan sinyal nya dapat lebih baik dan kuat,1
"gampang pakainya untuk belanja g ribet,aplikasinya okey buat trasfer gampang",5,positif,gampang pakainya untuk belanja g ribetaplikasinya okey buat trasfer gampang,1
transfer ke e-wallet lama sekali sedang di proses terus kenapa coba,1,negatif,transfer ke ewallet lama sekali sedang di proses terus kenapa coba,0
Sangat membantu dalam proses pembayaran dan transaksi elektronik mempermudah dalam belanja dan banyak promonya.,5,positif,sangat membantu dalam proses pembayaran dan transaksi elektronik mempermudah dalam belanja dan banyak promonya,1
Sangat memuaskan dan membantu mempermudah transaksi dan pembelian pokoknya puas,5,positif,sangat memuaskan dan membantu mempermudah transaksi dan pembelian pokoknya puas,1
apasih fitur sembunyikan saldo sudah dinonaktifkan tetep aja ntar nongol sendiri. aneh,1,negatif,apasih fitur sembunyikan saldo sudah dinonaktifkan tetep aja ntar nongol sendiri aneh,0
"Produk Spaylater nya sangat buruk, karena untuk pembayaran tidak bisa bertahap , kerena adanya jatuh tempo yang bersamaan. Seharusnya setiap pembelian satu kali transaksi baru di tentukan jatuh tempo nya, jadi pembayaran tidak berat. Ini tiba tiba harus bayar di langsung di total nya , seharusnya bisa bertahap karena barang nya datang pun bertahap 👎👎👎",1,negatif,produk spaylater nya sangat buruk karena untuk pembayaran tidak bisa bertahap  kerena adanya jatuh tempo yang bersamaan seharusnya setiap pembelian satu kali transaksi baru di tentukan jatuh tempo nya jadi pembayaran tidak berat ini tiba tiba harus bayar di langsung di total nya  seharusnya bisa bertahap karena barang nya datang pun bertahap ,0
sy suka blanja di Shopee selain barang nya bagus hrg nya juga terjangkau mksh bang kurir & semoga selalu amanah di toko Shopee,5,positif,sy suka blanja di shopee selain barang nya bagus hrg nya juga terjangkau mksh bang kurir  semoga selalu amanah di toko shopee,1
Saya sudah pakai apk ini sudah sangat lama dan semoga bisa mendapatkan limit pinjaman yang lumayan tinggi,5,positif,saya sudah pakai apk ini sudah sangat lama dan semoga bisa mendapatkan limit pinjaman yang lumayan tinggi,1
"Gagal melakukan pembayaran tagihan, padahal saldo cukup, dengan keterangan melakukan aktivitas mencurigakan, padahal setelah komplain ke CS, kata nya aman² saja",1,negatif,gagal melakukan pembayaran tagihan padahal saldo cukup dengan keterangan melakukan aktivitas mencurigakan padahal setelah komplain ke cs kata nya aman saja,0
"Saran buat shopeepay Kalau bisa untuk pinjaman bunganya lebih rendah lagi 0,1 perbulan Karena sekarang masih tinggi bunganya",5,positif,saran buat shopeepay kalau bisa untuk pinjaman bunganya lebih rendah lagi  perbulan karena sekarang masih tinggi bunganya,1
"tidak pernah terlambat bayar spinjam, tidak ada tunggakan. tapi pas minjam kembali, di tolak.",1,negatif,tidak pernah terlambat bayar spinjam tidak ada tunggakan tapi pas minjam kembali di tolak,0
aplikasi pembayaran digital yang sangat membantu sekali dalam proses segala pembayaran,5,positif,aplikasi pembayaran digital yang sangat membantu sekali dalam proses segala pembayaran,1
Padahal saya cuma terlambat sekali membayar spaylater langsung dibebukan buruk sekali dan sangat kecewa,1,negatif,padahal saya cuma terlambat sekali membayar spaylater langsung dibebukan buruk sekali dan sangat kecewa,0
"KEMBANGKAN. fitur-fitur nya masih ada yang eror minimal di tes percobaan laa agar berjalan lancar, ITU TERUS JAWABAN NYA DASAR",1,negatif,kembangkan fiturfitur nya masih ada yang eror minimal di tes percobaan laa agar berjalan lancar itu terus jawaban nya dasar,0
"Transfer uang belum masuk, padahal status terkirim... Kata cs-nya d sruh sabar nunggu kabar, kalau yang saya kembali full bintang wes.. Dag dig dug... Mana uang gaji lagi",3,negatif,transfer uang belum masuk padahal status terkirim kata csnya d sruh sabar nunggu kabar kalau yang saya kembali full bintang wes dag dig dug mana uang gaji lagi,0
Teruntuk spinjamnya bunganya hampir setengah kalilipat dari jumlah pinjamanya. Dan sangat membebani.,2,negatif,teruntuk spinjamnya bunganya hampir setengah kalilipat dari jumlah pinjamanya dan sangat membebani,0
Top up ewallet gak masuk masuk dalam proses mulu tapi saldo sudah ke potong,1,negatif,top up ewallet gak masuk masuk dalam proses mulu tapi saldo sudah ke potong,0
Bagus sekali aplikasi ini bisa belanja barang dengan jarak yg tertentu.,5,positif,bagus sekali aplikasi ini bisa belanja barang dengan jarak yg tertentu,1
"Spinjam pencairannya lama, gaya jadul banget !! Gabisa di pakai untuk dana darurat...ke taii",1,negatif,spinjam pencairannya lama gaya jadul banget  gabisa di pakai untuk dana daruratke taii,0
"rela download ini , kiranya bakal gratis buat tf ke sesama shopee pay , eh malah verifikasi ktp , ya jelas saya ga punya saya di bawah 17 padahal sebelum itu baik baik aja gaada kendala , sekarang kok makin ngelunjak nih???",1,negatif,rela download ini  kiranya bakal gratis buat tf ke sesama shopee pay  eh malah verifikasi ktp  ya jelas saya ga punya saya di bawah  padahal sebelum itu baik baik aja gaada kendala  sekarang kok makin ngelunjak nih,0
bagus dan praktis grstis biaya transfer juga pokoknya mantab lah,5,positif,bagus dan praktis grstis biaya transfer juga pokoknya mantab lah,1
sangat mudah digunakan serba diskon dan cepat...ayo pake kalian akan merasa senang...,5,positif,sangat mudah digunakan serba diskon dan cepatayo pake kalian akan merasa senang,1
Spaylater ada limit tapi GK bisa digunakan parah padahal saya pengguna shopee udah bertahun tahun tapi mau belanja sekarang bayar nanti GK bisa,1,negatif,spaylater ada limit tapi gk bisa digunakan parah padahal saya pengguna shopee udah bertahun tahun tapi mau belanja sekarang bayar nanti gk bisa,0
sangat mudah dalam melakukan pembayaran dan untuk keamanannya semoga Ok,5,positif,sangat mudah dalam melakukan pembayaran dan untuk keamanannya semoga ok,1
ada limit tapi di bekukan ga bisa di pakai jadi males belanja di shopy,1,negatif,ada limit tapi di bekukan ga bisa di pakai jadi males belanja di shopy,0
Sangat membantu dlm berbelanja. Thanks shopee sudah memberikan yg terbaik buat para pengguna nya.,5,positif,sangat membantu dlm berbelanja thanks shopee sudah memberikan yg terbaik buat para pengguna nya,1
"Cukup mudah di gunakan, pembayaran apapun jd mudah",5,positif,cukup mudah di gunakan pembayaran apapun jd mudah,1
saldo nya terus berkurang padahal melakukan transaksi tidak pernah,1,negatif,saldo nya terus berkurang padahal melakukan transaksi tidak pernah,0
Aplikasi yg sangat membantu dan mempermudah proses transaksi berbelanja online,5,positif,aplikasi yg sangat membantu dan mempermudah proses transaksi berbelanja online,1
"Sangat menguntungkan penjualan murah pengiriman cepat barang terjamin keasliannya. Hanya diShopee market penjualan online """,5,positif,sangat menguntungkan penjualan murah pengiriman cepat barang terjamin keasliannya hanya dishopee market penjualan online ,1
Mohon bantuannya setelah saya isi semua informasi yang kosong sudah saya isi semua tetapi masih tidak bisa untuk dikonfirmasi mohon bantuannya ya,1,negatif,mohon bantuannya setelah saya isi semua informasi yang kosong sudah saya isi semua tetapi masih tidak bisa untuk dikonfirmasi mohon bantuannya ya,0
"keren, bikin mudah urusan yg penting data customer bisa dirahasiakan",5,positif,keren bikin mudah urusan yg penting data customer bisa dirahasiakan,1
Ok sangat membantu dalam segala transaksi. Menjadi mudah dan cepat,4,positif,ok sangat membantu dalam segala transaksi menjadi mudah dan cepat,1
Banyak promo dan diskon tingkatkan lg kwalitasnya,5,positif,banyak promo dan diskon tingkatkan lg kwalitasnya,1
Sangat membantu jika ad barang keperluan. Cuma belum tau cara pake cris Apa qris shope SDH berlaku di Indomaret dan Alfamart,5,positif,sangat membantu jika ad barang keperluan cuma belum tau cara pake cris apa qris shope sdh berlaku di indomaret dan alfamart,1
Shopee pay sangat unggul bagi saya ...semua link tranvers sangat mudah sekali,5,positif,shopee pay sangat unggul bagi saya semua link tranvers sangat mudah sekali,1
"Tolong untuk pihak shoope lebih tegas lagi,jangan sampe orang yg pinjam di shopeepay itu di tipu,ini kemaren saya di telfon terus suruh transfer buat pelunasan yg mengatasnamakan shopeepay,,,",1,negatif,tolong untuk pihak shoope lebih tegas lagijangan sampe orang yg pinjam di shopeepay itu di tipuini kemaren saya di telfon terus suruh transfer buat pelunasan yg mengatasnamakan shopeepay,0
"Sebagai mitra shopee saya melakukan transfer tidak bisa katanya norek tidak ditemukan orang kemarin"" bisa aja aneh bgt",1,negatif,sebagai mitra shopee saya melakukan transfer tidak bisa katanya norek tidak ditemukan orang kemarin bisa aja aneh bgt,0
"Apalah transfer ke ewallet lain ada minim transfer, katanya e wallet kok ada transfer minimum",1,negatif,apalah transfer ke ewallet lain ada minim transfer katanya e wallet kok ada transfer minimum,0
Sekarang lebih mudah melakukan aktifitas bisa dimanapun berada...shopeePay semakin maju .. mantab,5,positif,sekarang lebih mudah melakukan aktifitas bisa dimanapun beradashopeepay semakin maju  mantab,1
Aplikasi pembayaran yang banyak sekali promo dan manfaatnya. Terima kasih Shopee...,5,positif,aplikasi pembayaran yang banyak sekali promo dan manfaatnya terima kasih shopee,1
Bisa untuk berbagai keperluan belanja. Ok pisan. Terimakasih,5,positif,bisa untuk berbagai keperluan belanja ok pisan terimakasih,1
"Ga sesuai ekspetasi dan tidak paham kendala kenapa tidak ada kejelasan spinjam tidak di acc , padahal ga ada riwayat jelek sebelumnya menggunakan shoppe",1,negatif,ga sesuai ekspetasi dan tidak paham kendala kenapa tidak ada kejelasan spinjam tidak di acc  padahal ga ada riwayat jelek sebelumnya menggunakan shoppe,0
"transaksi mudah cepat, banyak pilihan... dimudahkan dimana mana",5,positif,transaksi mudah cepat banyak pilihan dimudahkan dimana mana,1
"Sering pake spinjam buat kebutuhan mendadak dan membayar ga pernah lewat dari jatuh tempo dan pelunasan nya selalu sebelum jauh tempo ,giliran di butuhin lagi malah ga bisa ,aneh Ama sistem nya ,chat cs ga ada solusi nya ... Shoope & PT lentera dana Nusantara harus di perbaiki di sistem nya harus di liat mana yang bayar tepat waktu dan yang bayar tidak tepatt waktu , saya kasih bintang 5 biar di baca sama yang Laen",5,positif,sering pake spinjam buat kebutuhan mendadak dan membayar ga pernah lewat dari jatuh tempo dan pelunasan nya selalu sebelum jauh tempo giliran di butuhin lagi malah ga bisa aneh ama sistem nya chat cs ga ada solusi nya  shoope  pt lentera dana nusantara harus di perbaiki di sistem nya harus di liat mana yang bayar tepat waktu dan yang bayar tidak tepatt waktu  saya kasih bintang  biar di baca sama yang laen,1
"Mau bayar nyicil spaylater lebih awal ga bisa, harus dbayar full pas tagihan keluar aja. Beda sama paylater sebelah bisa kita bayar dan cicil kapanpun sebelum duedate. Perbaharui lah sistemnya. Auto uninstal",1,negatif,mau bayar nyicil spaylater lebih awal ga bisa harus dbayar full pas tagihan keluar aja beda sama paylater sebelah bisa kita bayar dan cicil kapanpun sebelum duedate perbaharui lah sistemnya auto uninstal,0
"Awalnya enak pkai shopeePay bayar selalu tepat waktu,,ehkk giliran telat yg ditlponin lah,,yg dichtin lah pakai ancaman segala Emang gitu ya prosedur nya kalau talat harus pakai ancaman ancaman segala!!!!!",1,negatif,awalnya enak pkai shopeepay bayar selalu tepat waktuehkk giliran telat yg ditlponin lahyg dichtin lah pakai ancaman segala emang gitu ya prosedur nya kalau talat harus pakai ancaman ancaman segala,0
"Walah walah.... Dapet penawaran terus di aplikasi untuk pengajuan s-pinjam , Pas di coba isi isi, Ga pernah lolos, Ini sudah yg ke 6x nya mencoba, Di PHP in trs, Padahal yg lain selalu bisa dan mudah pencairannya . Tolong penjelasannya tim sophee pinjam, Bagaimana saya bisa memanfaatkan aplikasi ini dengan maksimal. Saya kasih bintang 5,biar kebaca sama yg lain. Formalitas.. Kaya di negara ....... Ya sudahlah",5,positif,walah walah dapet penawaran terus di aplikasi untuk pengajuan spinjam  pas di coba isi isi ga pernah lolos ini sudah yg ke x nya mencoba di php in trs padahal yg lain selalu bisa dan mudah pencairannya  tolong penjelasannya tim sophee pinjam bagaimana saya bisa memanfaatkan aplikasi ini dengan maksimal saya kasih bintang biar kebaca sama yg lain formalitas kaya di negara  ya sudahlah,1
ShopeePay mantap saya ksih b 5 sbb sya puas dengan sopee apalagi spinjam bisa bantu klo butuh mendadak pencairan gk nympe 5 menit langsung cair klo bisa tambahin lagi limitnya,5,positif,shopeepay mantap saya ksih b  sbb sya puas dengan sopee apalagi spinjam bisa bantu klo butuh mendadak pencairan gk nympe  menit langsung cair klo bisa tambahin lagi limitnya,1
"Sangat, sangat, sangat membantu setiap transaksi yg ada.. Tingkatkan terus kualitas nya",5,positif,sangat sangat sangat membantu setiap transaksi yg ada tingkatkan terus kualitas nya,1
"Ini belanja super modern sangat baik dan cocok buat yg super bizzy,terima kasih shopee. Semoga kedepannya semakin terbaik. ITS okey..",5,positif,ini belanja super modern sangat baik dan cocok buat yg super bizzyterima kasih shopee semoga kedepannya semakin terbaik its okey,1
"Aplikasi bagus transfer geratis sangat membantu untuk membeli barang, beli pulsa data di dukung dgn spayletr+spinjam yang bisa di cicil bisa di gunakan untuk belanja atau kebutuhan lainnya, Alhamdulillah spayletr nya sudah bisa saya gunakan ,shopeepay semakin di depan, terimakasih",5,positif,aplikasi bagus transfer geratis sangat membantu untuk membeli barang beli pulsa data di dukung dgn spayletrspinjam yang bisa di cicil bisa di gunakan untuk belanja atau kebutuhan lainnya alhamdulillah spayletr nya sudah bisa saya gunakan shopeepay semakin di depan terimakasih,1
"ada wa penagihan tp masuk aplikasi ga bisa,nomer pembayaran nya g muncul,kalo nomer pembayaran ga muncul terus kita mau bayar cicilan gimana?",1,negatif,ada wa penagihan tp masuk aplikasi ga bisanomer pembayaran nya g munculkalo nomer pembayaran ga muncul terus kita mau bayar cicilan gimana,0
Spaylater tisak dapat digunakan sudah hampir 4tahun . Aktif tpi dibekukan. Pdahal tidak ada tagihan,1,negatif,spaylater tisak dapat digunakan sudah hampir tahun  aktif tpi dibekukan pdahal tidak ada tagihan,0
sangat baik sekali kalau bisa minimun trf lebih kecil bisa,5,positif,sangat baik sekali kalau bisa minimun trf lebih kecil bisa,1
"Terimakasih Shopee pay sungguh sangat membantu sekali🥰 barang ditoko murah meriah, dan admin nya baik dan cepat memproses pesanan. Shopee pay",5,positif,terimakasih shopee pay sungguh sangat membantu sekali barang ditoko murah meriah dan admin nya baik dan cepat memproses pesanan shopee pay,1
"Membantu sih,tapi pembayaran nya kenapa tidak bisa dipilih satu2.dan ada saldo kenapa tdk bisa dipakai.apa guna uang disaldo?.kecewa....",1,negatif,membantu sihtapi pembayaran nya kenapa tidak bisa dipilih satudan ada saldo kenapa tdk bisa dipakaiapa guna uang disaldokecewa,0
